PMID	fullName	firstName	lastName	initials	AFF	Best_name	ROR_ID	Country	City	Predict
29186117	Perez MF	Marcos Francisco	Perez	MF	EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.	Centre for Genomic Regulation	https://ror.org/03wyzt892	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.'}, {'name': 'Centre for Genomic Regulation', 'id': 'https://ror.org/03wyzt892', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Centre for Genomic Regulation' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.'}]
29186117	Francesconi M	Mirko	Francesconi	M	EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.	Centre for Genomic Regulation	https://ror.org/03wyzt892	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.'}, {'name': 'Centre for Genomic Regulation', 'id': 'https://ror.org/03wyzt892', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Centre for Genomic Regulation' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.'}]
29186117	Hidalgo-Carcedo C	Cristina	Hidalgo-Carcedo	C	EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.	Centre for Genomic Regulation	https://ror.org/03wyzt892	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.'}, {'name': 'Centre for Genomic Regulation', 'id': 'https://ror.org/03wyzt892', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Centre for Genomic Regulation' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.'}]
29186117	Lehner B	Ben	Lehner	B	EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.	Centre for Genomic Regulation	https://ror.org/03wyzt892	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.'}, {'name': 'Centre for Genomic Regulation', 'id': 'https://ror.org/03wyzt892', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Centre for Genomic Regulation' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL-CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain.'}]
29133310	Marin R	Ray	Marin	R	Center for Integrative Genomics, University of Lausanne, CH-1015 Lausanne, Switzerland.	University of Lausanne	https://ror.org/019whta54	Switzerland	Lausanne	[{'name': 'University of Lausanne', 'id': 'https://ror.org/019whta54', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Lausanne' Lausanne Switzerland", 'city': 'Lausanne', 'country': 'Switzerland', 'string': 'Center for Integrative Genomics, University of Lausanne, CH-1015 Lausanne, Switzerland.'}]
29133310	Cortez D	Diego	Cortez	D	Center for Genomic Sciences, UNAM, CP62210 Cuernavaca, Mexico.	National Autonomous University of Mexico	https://ror.org/01tmp8f25	Mexico	Mexico_City	[{'name': 'National Autonomous University of Mexico', 'id': 'https://ror.org/01tmp8f25', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'UNAM'", 'city': 'Mexico_City', 'country': 'Mexico', 'string': 'Center for Genomic Sciences, UNAM, CP62210 Cuernavaca, Mexico.', 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 1.0}]
29133310	Lamanna F	Francesco	Lamanna	F	Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'German Cancer Research Center', 'id': 'https://ror.org/04cdgtt98', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'DKFZ'", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.'}, {'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.'}]
29133310	Pradeepa MM	Madapura M	Pradeepa	MM	School of Biological Sciences, University of Essex, Colchester CO4 3SQ, United Kingdom.	University of Essex	https://ror.org/02nkf1q06	United_Kingdom	Colchester	[{'name': 'University of Essex', 'id': 'https://ror.org/02nkf1q06', 'choose': False, 'score': 0.97, 'method': 'Prediction on complete sentence', 'city': 'Colchester', 'country': 'United_Kingdom', 'string': 'School of Biological Sciences, University of Essex, Colchester CO4 3SQ, United Kingdom.'}]
29133310	Leushkin E	Evgeny	Leushkin	E	Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'German Cancer Research Center', 'id': 'https://ror.org/04cdgtt98', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'DKFZ'", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.'}, {'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.'}]
29133310	Julien P	Philippe	Julien	P	EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, 08003 Barcelona, Spain.	Centre for Genomic Regulation	https://ror.org/03wyzt892	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, 08003 Barcelona, Spain.'}, {'name': 'Centre for Genomic Regulation', 'id': 'https://ror.org/03wyzt892', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Centre for Genomic Regulation' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, 08003 Barcelona, Spain.'}]
