PMID	fullName	firstName	lastName	initials	AFF	Best_name	ROR_ID	Country	City	Predict
29280730	Galardini M	Marco	Galardini	M	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.	European Bioinformatics Institute	https://ror.org/02catss52	United_Kingdom	Cambridge	[{'name': 'United Learning', 'id': 'https://ror.org/01xnh6j48', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Peterborough', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 0.69, 'avg': 0.34}, {'name': 'UK Research and Innovation', 'id': 'https://ror.org/001aqnf71', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Swindon', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 0.68, 'avg': 0.34}, {'name': 'MRC Laboratory of Molecular Biology', 'id': 'https://ror.org/00tw3jy02', 'choose': False, 'score': 0.35, 'method': 'Prediction', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 0.78, 'avg': 0.56}, {'name': 'European Bioinformatics Institute', 'id': 'https://ror.org/02catss52', 'choose': False, 'score': 0.98, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.99}]
29280730	Koumoutsi A	Alexandra	Koumoutsi	A	Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.	European Molecular Biology Laboratory	https://ror.org/03mstc592	Germany	Heidelberg	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/03mstc592', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.'}]
29280730	Herrera-Dominguez L	Lucia	Herrera-Dominguez	L	Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.	European Molecular Biology Laboratory	https://ror.org/03mstc592	Germany	Heidelberg	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/03mstc592', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.'}]
29280730	Cordero Varela JA	Juan Antonio	Cordero Varela	JA	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.	European Bioinformatics Institute	https://ror.org/02catss52	United_Kingdom	Cambridge	[{'name': 'United Learning', 'id': 'https://ror.org/01xnh6j48', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Peterborough', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 0.69, 'avg': 0.34}, {'name': 'UK Research and Innovation', 'id': 'https://ror.org/001aqnf71', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Swindon', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 0.68, 'avg': 0.34}, {'name': 'MRC Laboratory of Molecular Biology', 'id': 'https://ror.org/00tw3jy02', 'choose': False, 'score': 0.35, 'method': 'Prediction', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 0.78, 'avg': 0.56}, {'name': 'European Bioinformatics Institute', 'id': 'https://ror.org/02catss52', 'choose': False, 'score': 0.98, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.99}]
29280730	Telzerow A	Anja	Telzerow	A	Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.	European Molecular Biology Laboratory	https://ror.org/03mstc592	Germany	Heidelberg	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/03mstc592', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.'}]
29280730	Wagih O	Omar	Wagih	O	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.	European Bioinformatics Institute	https://ror.org/02catss52	United_Kingdom	Cambridge	[{'name': 'United Learning', 'id': 'https://ror.org/01xnh6j48', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Peterborough', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 0.69, 'avg': 0.34}, {'name': 'UK Research and Innovation', 'id': 'https://ror.org/001aqnf71', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Swindon', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 0.68, 'avg': 0.34}, {'name': 'MRC Laboratory of Molecular Biology', 'id': 'https://ror.org/00tw3jy02', 'choose': False, 'score': 0.35, 'method': 'Prediction', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 0.78, 'avg': 0.56}, {'name': 'European Bioinformatics Institute', 'id': 'https://ror.org/02catss52', 'choose': False, 'score': 0.98, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.', 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.99}]
29280730	Wartel M	Morgane	Wartel	M	Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.	European Molecular Biology Laboratory	https://ror.org/03mstc592	Germany	Heidelberg	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/03mstc592', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.'}]
29280730	Clermont O	Olivier	Clermont	O	INSERM, IAME, UMR1137, Paris, France.	Inserm	https://ror.org/02vjkv261	France	Paris	[{'name': 'Institut Cochin', 'id': 'https://ror.org/051sk4035', 'choose': False, 'score': 0.71, 'method': 'Prediction', 'city': 'Paris', 'country': 'France', 'string': 'INSERM, IAME, UMR1137, Paris, France.'}, {'name': 'Inserm', 'id': 'https://ror.org/02vjkv261', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Inserm' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'INSERM, IAME, UMR1137, Paris, France.'}]
29280730	Denamur E	Erick	Denamur	E	INSERM, IAME, UMR1137, Paris, France.	Inserm	https://ror.org/02vjkv261	France	Paris	[{'name': 'Institut Cochin', 'id': 'https://ror.org/051sk4035', 'choose': False, 'score': 0.71, 'method': 'Prediction', 'city': 'Paris', 'country': 'France', 'string': 'INSERM, IAME, UMR1137, Paris, France.'}, {'name': 'Inserm', 'id': 'https://ror.org/02vjkv261', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Inserm' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'INSERM, IAME, UMR1137, Paris, France.'}]
29280730	Typas A	Athanasios	Typas	A	Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.	European Molecular Biology Laboratory	https://ror.org/03mstc592	Germany	Heidelberg	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/03mstc592', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Genome Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.'}]
