PMID	fullName	firstName	lastName	initials	AFF	Best_name	ROR_ID	Country	City	Predict
31831842	Nielsen NV	Nis V	Nielsen	NV	Oslo University Hospital and University of Oslo, Oslo, Norway.	Oslo University Hospital	https://ror.org/00j9c2840	Norway	Oslo	[{'name': 'University of Oslo', 'id': 'https://ror.org/01xtthb56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Oslo' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Oslo University Hospital and University of Oslo, Oslo, Norway.'}, {'name': 'Oslo University Hospital', 'id': 'https://ror.org/00j9c2840', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Oslo University Hospital' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Oslo University Hospital and University of Oslo, Oslo, Norway.'}]
31831842	Roedel E	Elfie	Roedel	E	Justus Liebig University, Giessen, Germany.	University of Giessen	https://ror.org/033eqas34	Germany	Giessen	[{'name': 'German Center for Lung Research', 'id': 'https://ror.org/03dx11k66', 'choose': False, 'score': 0.72, 'method': 'Prediction', 'city': 'Giessen', 'country': 'Germany', 'string': 'Justus Liebig University, Giessen, Germany.'}, {'name': 'University of Giessen', 'id': 'https://ror.org/033eqas34', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Justus Liebig University Giessen' Giessen Germany", 'city': 'Giessen', 'country': 'Germany', 'string': 'Justus Liebig University, Giessen, Germany.'}]
31831842	Manna D	Dipankar	Manna	D	Oslo University Hospital and University of Oslo, Oslo, Norway.	Oslo University Hospital	https://ror.org/00j9c2840	Norway	Oslo	[{'name': 'University of Oslo', 'id': 'https://ror.org/01xtthb56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Oslo' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Oslo University Hospital and University of Oslo, Oslo, Norway.'}, {'name': 'Oslo University Hospital', 'id': 'https://ror.org/00j9c2840', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Oslo University Hospital' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Oslo University Hospital and University of Oslo, Oslo, Norway.'}]
31831842	Etscheid M	Michael	Etscheid	M	Paul Ehrlich Institute, Langen, Germany.	Paul Langerhans Institute Dresden	https://ror.org/05ke5hb07	Germany	Dresden	[{'name': 'GS1 Germany', 'id': 'https://ror.org/05wge1d25', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Cologne', 'country': 'Germany', 'string': 'Paul Ehrlich Institute, Langen, Germany.', 'ROR_API': True, 'ROR_API_score': 0.6, 'avg': 0.3}, {'name': 'Paul Ehrlich Institut', 'id': 'https://ror.org/00yssnc44', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Langen', 'country': 'Germany', 'string': 'Paul Ehrlich Institute, Langen, Germany.', 'ROR_API': True, 'ROR_API_score': 0.98, 'avg': 0.49}, {'name': 'Paul Langerhans Institute Dresden', 'id': 'https://ror.org/05ke5hb07', 'choose': False, 'score': 0.62, 'method': 'Prediction', 'city': 'Dresden', 'country': 'Germany', 'string': 'Paul Ehrlich Institute, Langen, Germany.', 'ROR_API': True, 'ROR_API_score': 0.74, 'avg': 0.68}]
31831842	Morth JP	Jens Preben	Morth	JP	Norwegian Center of Molecular Medicine, Nordic EMBL Partnership University of Oslo, Oslo, Norway.	University of Oslo	https://ror.org/01xtthb56	Norway	Oslo	[{'name': 'University of Oslo', 'id': 'https://ror.org/01xtthb56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Oslo' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Norwegian Center of Molecular Medicine, Nordic EMBL Partnership University of Oslo, Oslo, Norway.'}]
31831842	Kanse SM	Sandip M	Kanse	SM	Oslo University Hospital and University of Oslo, Oslo, Norway. sandip.kanse@medisin.uio.no.	Oslo University Hospital	https://ror.org/00j9c2840	Norway	Oslo	[{'name': 'University of Oslo', 'id': 'https://ror.org/01xtthb56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Oslo' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Oslo University Hospital and University of Oslo, Oslo, Norway. sandip.kanse@medisin.uio.no.'}, {'name': 'Oslo University Hospital', 'id': 'https://ror.org/00j9c2840', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Oslo University Hospital' Oslo Norway", 'city': 'Oslo', 'country': 'Norway', 'string': 'Oslo University Hospital and University of Oslo, Oslo, Norway. sandip.kanse@medisin.uio.no.'}]
31786474	Chen M	Muwan	Chen	M	Danish Research Institute of Translational Neuroscience (DANDRITE), Nordic EMBL Partnership for Molecular Medicine, Aarhus University, Denmark	Aarhus University	https://ror.org/01aj84f44	Denmark	Aarhus	[{'name': 'Aarhus University', 'id': 'https://ror.org/01aj84f44', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Aarhus University' Aarhus Denmark", 'city': 'Aarhus', 'country': 'Denmark', 'string': 'Danish Research Institute of Translational Neuroscience (DANDRITE), Nordic EMBL Partnership for Molecular Medicine, Aarhus University, Denmark'}]
31786474	Chen M	Muwan	Chen	M	 Department of Biomedicine, Aarhus University, Denmark.	Aarhus University	https://ror.org/01aj84f44	Denmark	Aarhus	[{'name': 'Aarhus University', 'id': 'https://ror.org/01aj84f44', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Aarhus University' Aarhus Denmark", 'city': 'Aarhus', 'country': 'Denmark', 'string': ' Department of Biomedicine, Aarhus University, Denmark.'}]
31786474	Maimaitili M	Muyesier	Maimaitili	M	Danish Research Institute of Translational Neuroscience (DANDRITE), Nordic EMBL Partnership for Molecular Medicine, Aarhus University, Denmark	Aarhus University	https://ror.org/01aj84f44	Denmark	Aarhus	[{'name': 'Aarhus University', 'id': 'https://ror.org/01aj84f44', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Aarhus University' Aarhus Denmark", 'city': 'Aarhus', 'country': 'Denmark', 'string': 'Danish Research Institute of Translational Neuroscience (DANDRITE), Nordic EMBL Partnership for Molecular Medicine, Aarhus University, Denmark'}]
31786474	Maimaitili M	Muyesier	Maimaitili	M	 Department of Biomedicine, Aarhus University, Denmark.	Aarhus University	https://ror.org/01aj84f44	Denmark	Aarhus	[{'name': 'Aarhus University', 'id': 'https://ror.org/01aj84f44', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Aarhus University' Aarhus Denmark", 'city': 'Aarhus', 'country': 'Denmark', 'string': ' Department of Biomedicine, Aarhus University, Denmark.'}]
